CLIENTNUM,idstatus,Customer_Age,Gender,Dependent_count,Educationid,Maritalid,Income_Category,card_categoryid,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
715511658,1,49,F,5,6,3,$40K - $60K,1,39,3,1,4,4568,0,4568,1431,27,0
711999783,1,41,M,3,3,1,$80K - $120K,1,31,4,2,2,4740,1348,3392,1406,23,0.284
753856008,1,49,F,2,4,3,$40K - $60K,1,42,6,1,4,4949,1495,3454,3597,64,0.302
789920883,1,45,F,3,2,2,Unknown,1,36,3,3,4,11189,2517,8672,2959,58,0.225
788677533,1,44,M,4,4,1,$120K +,1,31,4,3,4,34516,1197,33319,1594,43,0.035
716284308,1,65,M,2,2,1,Unknown,1,55,3,2,2,6099,2175,3924,1319,34,0.357
712120608,2,35,M,3,5,1,$80K - $120K,1,27,3,2,3,3575,1884,1691,861,15,0.527
715482483,1,26,M,0,1,2,Unknown,1,36,5,2,3,3184,1421,1763,2253,59,0.446
720848733,1,38,M,1,1,1,$80K - $120K,1,24,4,3,2,13363,1230,12133,1815,33,0.092
708480333,1,65,M,0,4,2,$40K - $60K,1,36,5,2,3,2163,932,1231,2229,57,0.431
826723308,1,58,M,3,5,1,$120K +,1,54,5,1,4,3452,2088,1364,1008,21,0.605
801369258,1,47,F,5,6,1,$40K - $60K,1,41,6,2,2,4466,777,3689,1757,59,0.174
709584483,1,33,F,3,2,1,Less than $40K,1,25,4,1,4,3030,2517,513,1805,44,0.831
715708308,1,54,F,3,7,1,$40K - $60K,1,39,3,1,3,2112,1594,518,1338,29,0.755
779707308,1,35,F,1,2,1,Less than $40K,1,18,5,1,2,7583,1619,5964,2229,53,0.214
711688158,1,47,M,5,2,2,$120K +,1,27,5,3,4,11760,2306,9454,1498,49,0.196
711848658,1,35,M,3,5,1,$60K - $80K,1,17,3,3,2,2259,1776,483,1790,31,0.786
715855083,1,48,M,4,1,1,$80K - $120K,1,36,6,2,4,19762,507,19255,2793,67,0.026
778971408,1,36,M,4,7,1,$60K - $80K,1,17,5,2,4,2803,1848,955,1968,64,0.659
711648708,1,44,M,3,2,1,$80K - $120K,1,36,3,3,2,25666,756,24910,4088,84,0.029
713149683,1,44,F,3,5,2,Less than $40K,1,24,5,1,4,9297,1668,7629,1264,31,0.179
771903033,1,36,F,1,2,1,Less than $40K,1,25,5,1,2,2999,1247,1752,2017,40,0.416
737925558,1,64,M,0,7,1,$40K - $60K,1,56,3,2,2,4234,1893,2341,1439,42,0.447
803347908,1,34,F,1,2,2,Less than $40K,2,28,4,3,2,15987,0,15987,2327,65,0
817285758,1,49,M,4,2,2,$80K - $120K,1,33,5,5,3,16435,0,16435,1721,56,0
711480108,1,37,M,4,1,1,$60K - $80K,1,24,3,1,4,5335,2145,3190,1888,43,0.402
709662708,1,65,M,1,1,1,$40K - $60K,1,53,3,3,3,3506,1604,1902,1953,61,0.458
709224858,1,53,M,2,6,1,$80K - $120K,1,36,5,1,2,3610,1629,1981,1652,40,0.451
821771508,1,32,M,0,1,1,$40K - $60K,1,28,5,1,2,3172,2055,1117,1939,36,0.648
712216533,1,44,M,5,4,2,$80K - $120K,1,34,6,2,3,8206,763,7443,1715,43,0.093
710522433,1,65,M,0,2,1,Less than $40K,1,46,3,2,2,2416,1499,917,2372,53,0.62
779046408,1,60,M,0,2,1,$40K - $60K,1,41,3,2,4,2458,1880,578,1238,30,0.765
708595158,1,27,F,0,2,2,Less than $40K,1,36,6,1,2,1677,1598,79,2389,43,0.953
757266933,1,52,M,2,6,1,$60K - $80K,1,45,4,1,4,11819,929,10890,2431,46,0.079
816776283,1,42,M,4,1,3,$80K - $120K,2,37,5,1,2,34516,1797,32719,1534,30,0.052
719904333,1,29,M,0,2,1,$40K - $60K,1,36,3,3,4,1459,590,869,2229,52,0.404
718264233,1,29,M,0,1,1,$40K - $60K,1,13,4,1,4,1458,671,787,2449,56,0.46
784798683,1,38,M,2,1,1,$40K - $60K,1,32,3,2,2,1438.3,0,1438.3,1999,39,0
710899833,2,36,M,2,2,1,$40K - $60K,1,18,3,1,3,7758,1408,6350,569,23,0.181
780025908,1,40,F,2,6,1,Less than $40K,3,30,4,2,2,10836,1932,8904,1293,31,0.178
713610033,1,47,M,3,6,2,$60K - $80K,1,36,5,3,3,5062,1996,3066,1314,40,0.394
709364433,1,36,F,3,1,1,Unknown,1,30,6,2,2,3399,2173,1226,1571,34,0.639
713086908,1,26,M,0,1,2,$40K - $60K,1,36,5,2,2,2212,1670,542,2520,51,0.755
709793133,1,43,F,2,4,2,$40K - $60K,1,36,6,1,4,3186,2470,716,1531,37,0.775
710032608,1,52,F,1,2,2,Less than $40K,1,32,3,1,3,5927,2320,3607,1558,46,0.391
779351208,1,49,M,2,4,2,$60K - $80K,1,34,4,1,4,5176,0,5176,1902,56,0
719776608,1,50,M,2,2,1,$80K - $120K,1,37,3,1,3,3126,0,3126,1388,41,0
709220583,1,34,M,3,2,0,$80K - $120K,1,21,6,4,2,4670,0,4670,2256,56,0
719555733,1,53,F,2,3,1,Unknown,1,36,4,3,3,2162,1592,570,1736,42,0.736
740852733,1,49,M,3,1,1,$80K - $120K,1,42,4,1,2,10155,1805,8350,1685,49,0.178
709528308,1,53,M,4,1,1,$80K - $120K,1,46,4,2,3,15242,1170,14072,1876,57,0.077
715127208,1,48,M,3,7,0,$120K +,1,36,4,3,2,34516,2517,31999,1699,48,0.073
817144458,1,32,F,2,2,2,Less than $40K,1,17,5,1,2,1438.3,1228,210.3,2580,67,0.854
710628783,1,38,M,4,1,2,$80K - $120K,2,36,6,1,3,34516,1140,33376,1445,45,0.033
772145658,1,43,M,4,3,2,$80K - $120K,1,32,4,1,3,16043,2036,14007,1394,28,0.127
739594758,2,51,F,2,2,2,Less than $40K,1,44,6,3,2,3181,2517,664,818,16,0.791
789198708,1,58,M,3,2,1,$120K +,1,47,3,1,2,27088,0,27088,1135,24,0
720953658,1,59,F,0,2,1,Less than $40K,1,36,5,3,4,5688,914,4774,1824,53,0.161
771330558,1,51,M,4,1,1,$60K - $80K,1,38,5,2,3,10462,1824,8638,1267,31,0.174
714078558,2,62,F,1,1,1,$40K - $60K,1,53,2,1,1,5249,0,5249,1315,31,0
712207683,1,38,M,0,4,0,Less than $40K,1,36,3,3,2,5155,684,4471,1555,37,0.133
788826408,1,33,M,1,3,1,$120K +,1,16,6,1,3,10705,1352,9353,2434,58,0.126
790128033,1,54,M,3,1,2,$80K - $120K,1,47,3,1,2,16494,1348,15146,1302,36,0.082
718082208,1,37,F,1,2,1,$40K - $60K,1,30,5,3,4,6469,2351,4118,1717,50,0.363
712037358,1,30,M,0,4,1,$60K - $80K,1,23,3,3,2,5146,1773,3373,1509,45,0.345
711711483,1,61,M,0,1,1,$80K - $120K,1,50,4,1,3,2800,2448,352,1433,40,0.874
718861458,1,49,M,5,4,2,$60K - $80K,1,36,6,1,2,5159,1532,3627,1826,37,0.297
709426608,1,56,M,1,7,1,$60K - $80K,1,46,5,2,4,5248,1816,3432,2305,45,0.346
811457058,1,51,F,3,6,1,Less than $40K,1,46,5,3,2,5881,2005,3876,1931,56,0.341
773073558,1,44,F,3,2,0,Less than $40K,1,36,6,3,3,1467,896,571,1731,54,0.611
715937133,1,64,F,1,3,1,$40K - $60K,1,52,6,2,2,4999,2299,2700,1601,48,0.46
713480583,1,46,F,3,1,1,Unknown,1,36,5,2,2,4668,0,4668,1612,47,0
716383683,1,39,F,2,6,3,Less than $40K,1,36,4,3,4,1438.3,0,1438.3,1338,28,0
713693958,1,38,F,1,3,2,Less than $40K,1,27,6,3,4,8638,0,8638,1295,29,0
715443708,1,53,M,1,3,1,$120K +,1,45,5,1,3,9343,1286,8057,1385,31,0.138
770769483,1,35,M,2,6,1,$40K - $60K,1,21,3,1,3,2256,775,1481,1749,33,0.344
789326808,1,26,M,0,5,2,$60K - $80K,1,15,5,1,2,8267,1720,6547,1917,37,0.208
712105533,1,32,M,2,1,2,$40K - $60K,1,20,6,3,4,2235,1638,597,2905,56,0.733
720674133,1,36,M,1,3,1,$40K - $60K,1,16,5,3,2,3735,2027,1708,1672,48,0.543
779216358,2,48,M,2,5,1,$80K - $120K,1,38,2,2,3,2111,0,2111,773,17,0
717322833,1,55,M,2,4,2,$80K - $120K,1,36,5,2,2,10604,1988,8616,1578,30,0.187
710279508,1,52,M,2,2,1,$80K - $120K,1,42,5,3,2,21782,1006,20776,1537,35,0.046
712168833,1,52,F,1,1,1,Less than $40K,1,36,6,3,3,2133,1469,664,1426,37,0.689
780581508,1,58,F,1,7,2,$40K - $60K,3,47,5,2,4,16677,1590,15087,1410,37,0.095
711957708,1,38,F,2,2,1,Less than $40K,1,36,6,3,4,2717,1591,1126,2064,33,0.586
778782858,1,60,M,1,2,2,Less than $40K,1,48,5,3,3,3980,930,3050,4449,82,0.234
712924383,2,55,M,3,4,2,$60K - $80K,1,36,3,2,2,8411,979,7432,990,22,0.116
709366458,1,43,F,3,5,1,Less than $40K,1,36,3,2,4,2227,1394,833,1972,41,0.626
796990908,1,35,M,3,6,2,$80K - $120K,3,29,5,3,2,34516,1872,32644,2227,61,0.054
715702758,1,38,F,4,2,1,Less than $40K,1,36,4,3,3,1860,0,1860,1731,29,0
788974608,1,48,M,3,2,3,$60K - $80K,1,35,5,1,3,2829,2342,487,1561,41,0.828
714790008,1,38,F,1,4,2,Less than $40K,1,36,3,2,3,3764,0,3764,1572,57,0
787438983,1,43,M,3,5,2,$40K - $60K,1,23,6,2,2,4559,1664,2895,1652,37,0.365
713834358,1,36,F,2,6,1,Less than $40K,1,25,5,3,4,4701,1492,3209,1679,32,0.317
710084883,1,34,M,2,5,1,$80K - $120K,1,22,4,2,4,1631,0,1631,2962,57,0
710736558,1,39,F,2,4,1,Unknown,1,36,4,3,4,8096,1474,6622,1794,41,0.182
788915283,1,43,F,2,5,2,Less than $40K,1,29,5,1,2,2304,1589,715,1273,36,0.69
714916758,1,48,F,2,3,1,$40K - $60K,1,36,3,3,2,5210,0,5210,1309,45,0
789611283,1,44,M,4,2,1,$40K - $60K,1,38,5,2,3,5452,2091,3361,1347,30,0.384
773288958,1,38,M,1,2,1,$60K - $80K,1,31,6,3,3,7475,1473,6002,1592,30,0.197
811721133,1,62,M,1,1,1,$40K - $60K,1,56,5,3,3,2359,1242,1117,2021,50,0.526
813961233,1,30,M,0,4,2,$80K - $120K,1,25,5,2,2,4237,1676,2561,2465,88,0.396
783020958,1,39,M,3,4,1,$80K - $120K,1,33,6,6,4,18582,794,17788,1836,46,0.043
715764483,1,53,F,3,1,3,Less than $40K,1,37,3,2,4,7202,974,6228,1397,33,0.135
798110358,1,64,F,1,1,1,$40K - $60K,1,56,4,2,4,1438.3,0,1438.3,1417,35,0
715745508,1,51,F,4,2,2,Unknown,1,34,3,1,2,11221,1279,9942,1564,45,0.114
714350658,1,32,M,1,2,2,Unknown,1,26,6,3,4,18889,1880,17009,2979,55,0.1
826478958,1,52,M,1,5,1,$80K - $120K,1,48,4,3,3,2066,1601,465,1578,41,0.775
719127558,1,43,M,2,1,0,$80K - $120K,1,31,6,2,4,34516,1075,33441,3015,65,0.031
712454958,1,40,M,5,2,2,$60K - $80K,1,27,6,1,2,2742,1416,1326,1539,38,0.516
718561458,1,54,M,1,1,1,$60K - $80K,1,36,4,1,4,20050,1225,18825,1306,26,0.061
822984108,1,34,F,4,1,2,Less than $40K,1,30,4,1,3,3046,2279,767,2330,69,0.748
719469333,1,33,F,1,1,2,Less than $40K,1,25,6,3,4,6193,695,5498,2456,69,0.112
720871383,1,36,M,2,2,1,$80K - $120K,1,28,5,3,3,5634,1996,3638,2366,49,0.354
788827308,1,65,M,1,2,1,Less than $40K,1,50,6,2,4,4507,1574,2933,1793,38,0.349
710180958,1,43,M,3,1,2,$40K - $60K,1,33,5,2,3,3040,2517,523,1598,31,0.828
778346283,1,53,M,0,2,1,$120K +,1,33,4,3,3,21006,1905,19101,1856,57,0.091
787547208,1,48,F,3,5,2,Less than $40K,1,38,3,3,4,7326,1710,5616,1852,62,0.233
714983283,2,39,F,3,1,2,Less than $40K,1,36,6,1,3,3651,0,3651,862,19,0
789344358,1,57,F,1,4,1,Less than $40K,1,47,4,1,3,3416,2468,948,1536,42,0.722
710406633,2,51,F,3,3,1,Unknown,1,36,3,3,2,3664,0,3664,1168,31,0
767653233,1,48,M,3,2,1,$60K - $80K,1,42,6,1,3,6085,930,5155,3154,59,0.153
719461008,1,51,M,2,1,1,$60K - $80K,1,38,5,3,2,22332,1748,20584,1318,28,0.078
789731433,1,26,F,0,4,2,Less than $40K,1,13,4,2,4,2063,1390,673,2602,42,0.674
775198608,1,38,F,2,2,1,Less than $40K,1,32,5,3,3,4429,0,4429,1970,40,0
717567333,1,35,M,3,2,1,$60K - $80K,1,26,6,3,2,3991,1982,2009,1661,35,0.497
772794108,1,46,F,3,7,2,Less than $40K,1,36,5,1,4,2201,651,1550,3165,65,0.296
712072908,1,48,M,4,5,2,$80K - $120K,1,36,4,3,2,2852,736,2116,1382,40,0.258
709328733,1,49,F,2,3,1,Less than $40K,1,37,6,3,3,9723,2459,7264,1258,24,0.253
788107683,1,35,M,4,1,1,$40K - $60K,1,27,6,2,3,5325,1318,4007,1814,43,0.248
713757633,1,65,F,0,4,1,$40K - $60K,1,56,3,2,4,7427,1303,6124,1596,42,0.175
713279808,1,53,M,2,4,1,$60K - $80K,1,36,6,3,3,5619,1310,4309,1816,30,0.233
712440483,1,54,F,2,3,1,Less than $40K,1,44,3,1,3,5413,1836,3577,1164,43,0.339
715078383,1,64,F,0,2,1,Unknown,1,36,3,1,3,7646,1010,6636,1667,47,0.132
709214358,1,39,F,3,2,0,Unknown,1,30,3,3,2,2420,1422,998,1362,24,0.588
778399008,1,50,M,0,1,1,$80K - $120K,1,30,3,4,2,4252,0,4252,1598,45,0
811534983,1,54,F,3,2,1,Less than $40K,1,49,5,2,4,2031,1069,962,1943,47,0.526
719728383,1,38,F,4,2,1,Unknown,1,28,4,1,2,6861,1598,5263,2228,39,0.233
718726833,1,39,M,1,1,1,$80K - $120K,1,28,4,2,4,3327,0,3327,1665,36,0
780605508,1,53,M,1,4,1,$40K - $60K,1,41,5,1,3,2885,1433,1452,1170,23,0.497
719450508,1,53,M,2,1,1,$120K +,1,41,4,3,3,7272,2037,5235,2333,56,0.28
711213108,1,32,M,1,5,0,$80K - $120K,1,36,5,3,4,34516,0,34516,2305,60,0
708488208,1,57,F,3,3,1,Less than $40K,1,47,5,3,3,2515,1922,593,2231,58,0.764
717206508,1,65,F,0,1,1,Less than $40K,1,36,3,2,2,2798,1806,992,1543,35,0.645
821836008,1,57,M,2,3,2,$80K - $120K,1,53,5,2,4,34516,2099,32417,1233,26,0.061
807244983,1,65,F,0,5,1,Less than $40K,1,56,6,1,2,1438.3,680,758.3,2283,55,0.473
821872758,1,65,M,0,1,2,Less than $40K,3,56,4,2,4,12609,2517,10092,2121,49,0.2
809959683,1,55,M,2,5,1,$80K - $120K,1,50,4,2,4,19159,2108,17051,1813,52,0.11
715079208,1,54,M,1,5,1,$80K - $120K,1,42,4,1,4,9642,2517,7125,1401,35,0.261
767049258,1,44,M,4,1,2,$120K +,1,37,5,3,3,8396,1672,6724,1475,35,0.199
709579383,1,58,M,1,3,1,$80K - $120K,1,50,5,3,2,6978,1148,5830,1362,26,0.165
781923483,1,53,F,1,5,1,$40K - $60K,1,47,3,3,4,2459,1733,726,2309,62,0.705
718654533,1,33,F,1,1,2,Less than $40K,3,24,5,2,2,12956,0,12956,2492,56,0
716169258,1,47,F,5,2,1,Less than $40K,1,39,3,3,4,7128,1560,5568,1468,44,0.219
713908683,1,51,M,1,4,2,$80K - $120K,1,41,6,2,2,18749,1314,17435,1381,33,0.07
708212658,1,38,F,3,2,1,Less than $40K,1,18,6,3,2,2193,1260,933,1799,47,0.575
756013833,1,57,M,3,7,1,$80K - $120K,1,50,3,2,3,4522,1861,2661,1806,38,0.412
719358333,1,36,M,4,3,1,$40K - $60K,1,28,3,1,4,2157,574,1583,1663,33,0.266
713735508,1,35,M,3,3,1,$80K - $120K,1,25,3,1,2,11927,675,11252,1986,36,0.057
805259733,1,55,F,2,4,1,Unknown,1,50,6,1,4,11341,0,11341,1731,46,0
738749733,1,57,F,4,7,1,Unknown,1,47,4,3,3,7345,1814,5531,1390,30,0.247
814833408,1,56,M,2,7,1,$60K - $80K,1,51,3,3,4,6036,1409,4627,1741,45,0.233
719182308,1,38,F,2,1,2,Less than $40K,1,27,6,1,3,2096,1567,529,1559,49,0.748
818497758,1,54,F,3,2,1,Less than $40K,1,49,4,1,3,1906,1271,635,1343,37,0.667
719518308,1,48,M,2,4,3,$80K - $120K,1,35,5,2,4,5039,0,5039,1390,23,0
709991883,2,53,M,1,2,1,$80K - $120K,1,42,2,1,2,6214,1147,5067,938,35,0.185
770901258,1,30,F,1,2,1,Less than $40K,1,17,3,1,3,1512,810,702,2558,44,0.536
711499158,1,47,M,2,3,1,$80K - $120K,3,38,4,3,4,34516,733,33783,3018,60,0.021
720445533,1,60,F,1,5,1,Less than $40K,1,53,4,3,3,3346,922,2424,1276,21,0.276
809951133,2,54,M,3,5,2,$120K +,1,49,3,2,3,34516,0,34516,2115,24,0
714657108,1,37,F,2,3,1,Less than $40K,1,28,5,2,4,6660,1362,5298,2660,51,0.205
789048858,1,32,F,1,6,1,Less than $40K,1,20,5,2,3,2234,1865,369,2115,59,0.835
771816408,1,44,F,4,3,1,Less than $40K,1,33,5,4,2,9671,704,8967,2955,66,0.073
798158808,1,53,F,1,5,2,$40K - $60K,1,47,5,3,2,6605,1479,5126,2017,47,0.224
787685658,1,43,M,2,1,0,$80K - $120K,1,33,4,3,2,3083,1898,1185,1448,30,0.616
720141408,2,49,F,2,2,2,Less than $40K,1,31,5,1,2,5456,951,4505,1096,27,0.174
788699808,1,38,F,4,4,2,Unknown,1,14,4,1,2,4394,0,4394,1538,43,0
708216108,1,56,F,1,5,1,$40K - $60K,1,44,5,1,4,4088,1557,2531,2250,39,0.381
715074258,1,26,F,0,2,2,$40K - $60K,1,36,5,3,3,3930,0,3930,2067,42,0
771653583,1,58,M,1,1,1,$60K - $80K,1,46,3,2,4,4188,1147,3041,1276,25,0.274
717374358,1,33,M,1,4,1,$60K - $80K,1,22,3,3,0,3637,1998,1639,2161,56,0.549
720836808,1,35,M,3,1,2,$80K - $120K,1,28,4,2,2,11521,1147,10374,2260,68,0.1
818701383,1,37,M,3,1,1,$60K - $80K,1,32,6,2,2,2253,1667,586,1641,45,0.74
717277833,1,27,F,1,2,2,Unknown,1,13,6,2,4,2339,2080,259,2294,45,0.889
778137108,1,43,M,4,1,2,$80K - $120K,1,37,6,1,2,30503,2517,27986,1860,47,0.083
720973833,1,49,M,2,2,0,$60K - $80K,1,36,5,3,2,4596,0,4596,2872,62,0
768490458,2,49,M,2,3,1,$80K - $120K,1,43,1,3,3,5701,2517,3184,961,32,0.442
751487358,1,39,F,3,2,1,Less than $40K,1,32,5,6,3,3221,0,3221,1765,40,0
712742808,1,41,F,3,3,1,Less than $40K,1,29,5,3,3,3022,1142,1880,1184,21,0.378
712820208,1,32,F,0,1,0,Less than $40K,1,36,5,2,4,2699,1609,1090,2141,56,0.596
794649858,1,58,F,1,3,1,Less than $40K,1,39,3,3,3,2210,1624,586,1287,37,0.735
755262933,1,56,M,2,6,1,$60K - $80K,1,49,5,3,4,1438.3,0,1438.3,1446,38,0
709541433,1,37,M,2,2,1,Less than $40K,1,36,3,3,4,2041,1687,354,1555,45,0.827
820622433,1,39,M,1,1,1,$120K +,1,34,4,2,2,3250,1698,1552,2006,58,0.522
712586583,1,26,F,0,2,2,$40K - $60K,1,13,6,3,4,1643,1101,542,2152,50,0.67
709816158,1,31,F,1,4,2,Unknown,3,36,4,3,2,34516,0,34516,2183,60,0
712196508,2,46,F,3,1,2,Unknown,1,34,4,3,3,29543,1164,28379,1015,27,0.039
767269908,1,36,M,2,5,1,$120K +,1,29,6,3,2,3158,0,3158,2973,63,0
710927733,1,39,M,1,4,1,$80K - $120K,1,36,6,2,3,2899,1999,900,1687,35,0.69
711310908,1,53,F,4,5,1,Less than $40K,1,36,4,1,3,2972,2160,812,2552,62,0.727
788862333,1,38,F,3,3,1,Less than $40K,1,23,6,2,2,5645,0,5645,1527,32,0
713194608,1,37,M,2,2,1,Less than $40K,1,36,6,3,2,2463,1751,712,2171,58,0.711
793550958,1,47,F,2,2,1,Less than $40K,1,41,5,3,4,1438.3,0,1438.3,1501,40,0
712607583,1,56,M,1,5,0,$80K - $120K,1,36,3,3,3,34516,1477,33039,2395,50,0.043
713921058,1,55,F,3,1,1,Less than $40K,1,48,6,2,2,2897,1601,1296,1337,25,0.553
709183683,1,31,F,0,3,2,Less than $40K,1,36,4,2,0,5391,0,5391,1971,56,0
713407458,1,62,F,0,2,2,Unknown,1,36,5,2,4,2870,2284,586,3946,74,0.796
715241583,1,34,M,3,1,1,$120K +,1,25,3,2,4,23959,2517,21442,1870,45,0.105
710475408,1,33,M,3,1,1,$60K - $80K,1,25,5,2,2,14918,2028,12890,2171,35,0.136
708971583,1,38,F,2,3,2,Less than $40K,1,29,3,3,2,3590,1924,1666,1472,37,0.536
714547458,1,65,M,0,2,1,$40K - $60K,1,56,3,3,2,2297,0,2297,1941,51,0
827631483,1,57,M,1,1,1,$80K - $120K,1,53,3,2,4,25058,1710,23348,2053,55,0.068
711159108,2,58,F,0,1,1,Less than $40K,1,36,3,2,2,7418,396,7022,911,26,0.053
789262683,1,60,M,1,4,0,$40K - $60K,1,49,4,3,2,3012,0,3012,1315,23,0
712940508,1,39,M,3,4,2,$40K - $60K,1,24,3,1,4,4562,1721,2841,1896,50,0.377
789733008,1,39,F,2,1,1,Unknown,1,27,6,2,2,10723,1529,9194,2938,63,0.143
714703158,1,39,F,2,1,1,Less than $40K,1,36,6,2,3,1578,760,818,2017,43,0.482
710255208,1,60,M,0,3,1,Less than $40K,1,49,4,2,4,2094,1560,534,1969,41,0.745
779236083,1,37,F,3,1,1,Less than $40K,1,19,5,1,3,4138,0,4138,2420,50,0
713438358,1,41,F,4,2,1,Unknown,1,30,3,1,2,5417,1904,3513,1768,56,0.351
715973583,1,56,M,3,3,1,$120K +,1,36,6,3,3,34516,1047,33469,1378,30,0.03
794113758,1,60,M,0,1,1,$60K - $80K,1,54,6,1,2,9592,1968,7624,1821,55,0.205
709452633,1,56,F,4,1,2,Less than $40K,1,36,3,1,3,8881,2145,6736,2027,49,0.242
788210583,1,62,M,0,5,1,$40K - $60K,1,54,3,3,4,1438.3,0,1438.3,1843,49,0
717784983,1,41,F,2,3,1,Less than $40K,1,33,3,3,3,3893,1157,2736,1536,39,0.297
786557358,1,44,F,1,4,1,Less than $40K,1,38,5,2,4,3242,799,2443,1424,37,0.246
768460908,1,59,M,1,2,2,$40K - $60K,1,53,3,3,3,6035,1392,4643,1551,32,0.231
718899708,1,55,F,1,5,1,Unknown,1,36,6,3,2,17642,1846,15796,2148,54,0.105
714697533,1,26,M,1,1,2,$60K - $80K,1,15,6,3,3,4327,0,4327,2344,48,0
713206683,2,40,M,4,2,2,$80K - $120K,3,22,3,1,3,34516,0,34516,1028,26,0
708679383,1,44,F,2,4,3,Less than $40K,1,32,5,1,3,4852,1777,3075,1775,55,0.366
713067033,1,37,M,2,3,2,Unknown,1,28,5,3,3,7147,1424,5723,2539,50,0.199
789314133,1,37,M,1,1,1,$60K - $80K,1,27,6,3,3,10320,1799,8521,1754,45,0.174
713956308,1,65,F,0,2,1,Less than $40K,1,49,4,2,2,3297,2297,1000,1894,56,0.697
711595833,1,46,M,3,5,1,$60K - $80K,1,36,5,2,2,9981,807,9174,1456,30,0.081
779521533,1,53,M,2,1,1,$120K +,1,36,5,3,3,3329,1092,2237,1978,33,0.328
715225458,1,56,F,1,3,1,Less than $40K,1,36,6,3,4,5991,1993,3998,1867,53,0.333
716487408,1,48,M,3,2,1,$40K - $60K,1,30,3,1,3,3235,2517,718,1637,43,0.778
719338383,1,34,M,2,1,1,$120K +,1,21,3,3,3,6259,1063,5196,1836,50,0.17
710523333,1,65,M,0,2,1,Less than $40K,1,56,6,3,2,2541,1616,925,1416,27,0.636
787489083,1,55,M,4,6,1,$80K - $120K,1,43,6,2,4,21351,2517,18834,1887,32,0.118
720747633,1,32,M,1,4,1,$40K - $60K,1,36,3,2,4,8998,1471,7527,1931,48,0.163
779480658,1,58,F,4,2,1,Unknown,1,42,3,3,4,10247,1600,8647,1754,44,0.156
711498258,1,54,M,3,1,1,$120K +,1,42,6,3,2,20311,1655,18656,1266,34,0.081
709316433,1,52,M,2,1,2,$60K - $80K,3,33,6,1,4,33182,1997,31185,1630,43,0.06
778734108,1,36,M,3,3,1,$60K - $80K,1,16,4,5,4,1686,1252,434,1758,42,0.743
778388358,2,56,M,3,2,2,$60K - $80K,1,36,2,2,3,4742,855,3887,870,24,0.18
716773533,1,33,M,3,2,1,$60K - $80K,1,36,5,1,3,1726,1215,511,1712,48,0.704
822130683,1,61,M,0,2,1,$80K - $120K,1,56,4,2,4,8420,1389,7031,1114,34,0.165
717268458,1,61,M,0,2,1,$60K - $80K,1,49,4,3,4,3352,1713,1639,1952,50,0.511
827888433,1,43,M,4,3,2,$40K - $60K,1,39,5,2,2,6648,2242,4406,2089,60,0.337
716522583,1,48,F,3,5,0,Less than $40K,1,36,4,3,3,2335,1845,490,1362,33,0.79
789415983,1,36,M,3,2,1,$60K - $80K,1,27,4,3,2,12397,1001,11396,1888,42,0.081
719819958,1,34,M,2,3,1,$40K - $60K,1,26,5,1,4,1438.3,708,730.3,2243,43,0.492
769579608,1,53,F,1,2,2,Less than $40K,1,46,3,6,4,2240,1601,639,3795,70,0.715
772353408,1,43,F,5,4,2,$40K - $60K,1,33,4,3,4,5330,1161,4169,1441,43,0.218
716615583,1,61,F,1,1,1,Less than $40K,1,51,3,3,3,1795,794,1001,1834,59,0.442
781131483,1,55,M,2,1,1,$80K - $120K,1,47,3,1,4,5741,1894,3847,2170,51,0.33
719101908,1,51,F,1,2,1,Unknown,1,39,4,3,3,2002,1248,754,1585,40,0.623
720521808,1,38,M,1,2,2,$80K - $120K,1,19,6,3,2,25662,1515,24147,1484,36,0.059
718136283,1,52,M,2,3,2,$80K - $120K,1,36,3,1,4,22103,1515,20588,1541,29,0.069
778855383,1,36,F,5,1,1,Less than $40K,1,17,3,1,3,1438.3,0,1438.3,1975,40,0
779722308,2,45,F,3,1,1,$40K - $60K,1,30,5,2,2,12355,0,12355,1044,28,0
818926833,1,34,F,3,5,1,$40K - $60K,1,29,4,1,2,2000,0,2000,1944,42,0
721217283,1,27,M,0,2,2,$120K +,1,17,6,2,2,8713,1354,7359,2094,36,0.155
717167283,1,49,F,5,4,0,Less than $40K,1,36,4,1,4,9165,0,9165,1846,56,0
713371233,1,43,F,1,2,1,Less than $40K,3,31,5,1,2,11583,631,10952,3320,55,0.054
778426608,1,52,M,4,2,1,$80K - $120K,1,32,4,3,3,1438.3,702,736.3,1805,53,0.488
713823033,2,31,F,2,4,1,Unknown,1,20,3,1,2,8149,0,8149,808,30,0
787515333,2,40,M,3,3,1,$80K - $120K,1,29,3,2,3,3616,1151,2465,820,21,0.318
710944608,1,39,M,3,2,3,$80K - $120K,1,31,6,2,4,8434,2222,6212,1414,27,0.263
718444233,1,45,M,3,2,1,$60K - $80K,1,25,3,3,2,9791,1311,8480,1649,59,0.134
771099183,1,37,F,2,2,2,Less than $40K,1,24,5,2,3,8444,1945,6499,2497,74,0.23
770241333,1,49,F,4,2,0,Less than $40K,1,43,3,1,4,2228,1003,1225,2104,44,0.45
